Restaurant ID;Restaurant Name;Menu URL;Rating;Address;Latitude;Longitude
G85271;El Viejo Almacén de Buenos Aires;https://glovoapp.com/es/es/madrid/el-viejo-almacen-de-buenos-aires-madrid/;97.0;Calle de Ramón Gómez de la Serna, 4, 28035 Madrid, España;40.4809975;-3.723296
G85469;Little Caesars Pizza;https://glovoapp.com/es/es/madrid/little-caesars-pizza-madrid/;100.0;C. de Arequipa, 1, 28043 Madrid, España;40.4690358;-3.6406804
G85495;Teta y Sopa Sushi;https://glovoapp.com/es/es/madrid/teta-y-sopa-sushi-madrid/;;Vía de las Dos Castillas, 9C, 28224 Pozuelo de Alarcón, Madrid, España;40.4323999;-3.8027532
G85517;Primo Tavolino;https://glovoapp.com/es/es/madrid/primo-tavolino-madrid/;100.0;Calle de José Antonio Corrales, 13, 28055 Madrid, España;40.4931641;-3.6220284
G85518;Ayala Japón;https://glovoapp.com/es/es/madrid/ayala-jap-n-madrid/;93.0;Calle de Ayala, 67, 28001 Madrid, España;40.4274462;-3.6766517
G85826;KZEN;https://glovoapp.com/es/es/madrid/restaurante-asiatico-kzen-madrid/;98.0;Calle de O'Donnell, 17, 28009 Madrid, España;40.421608;-3.6803652
G85888;Buena boca Hamburguesería;https://glovoapp.com/es/es/madrid/buena-boca-hamburgueseria-mad/;85.0;Av. del Monasterio de El Escorial, 30, 28049 Madrid, España;40.5041948;-3.7041754
G86032;Tandoori Madrid Resturante;https://glovoapp.com/es/es/madrid/tandoori-madrid-madrid/;;C. de Arregui y Aruej, 9, 28007 Madrid, España;40.39962115;-3.669305905962059
G86259;La Huerta De Almería - Chueca;https://glovoapp.com/es/es/madrid/la-huerta-de-almeria-chueca-madrid/;77.0;C/ de Hortaleza, 73, 28004 Madrid, España;40.4250188;-3.697915
G86683;Pizza Central;https://glovoapp.com/es/es/madrid/pizza-central-madrid/;86.0;Calle del Príncipe de Vergara, 258, 28016 Madrid, España;40.4561786;-3.6768398
G86910;Falafeleria;https://glovoapp.com/es/es/madrid/falafeleria-madrid/;96.0;Calle Sta. Bárbara, 4, 28004 Madrid, España;40.3135883;-3.7256758
G874;Indian Aroma;https://glovoapp.com/es/es/madrid/indian-aroma/;97.0;Calle Ventura de la Vega, 6, Cortes, Madrid, Spagna;40.41590395;-3.699075658537653
G8755;Li Sushi;https://glovoapp.com/es/es/madrid/li-sushi-madrid/;97.0;Av. de Ntra. Sra. de Fátima, 87, 28047 Madrid, España;40.3802317;-3.7483851
G8757;Asiático Real;https://glovoapp.com/es/es/madrid/asiatico-real/;94.0;Av. de los Poblados, 103, Madrid, Spain;40.3712046;-3.7039654
G8760;Doner Kebab Armenia;https://glovoapp.com/es/es/madrid/doner-kebab-armenia-madrid/;86.0;Calle de la Oca, 28, 28025 Madrid, Spain;40.3897722;-3.7345834
G877;Hanakura;https://glovoapp.com/es/es/madrid/hanakura/;93.0;Calle Murillo, 4, 28010 Madrid, Espanha;40.4332124;-3.7005862
G87879;Restaurante Kathmandu Garden;https://glovoapp.com/es/es/madrid/restaurante-kathmandu-garden-madrid/;86.0;Calle de Sta Engracia, 169, 28003 Madrid, España;40.4451892;-3.7033505
G87914;Valvanera Kebab;https://glovoapp.com/es/es/madrid/valvanera-kebab-madrid/;86.0;Av. de Ntra. Sra. de Valvanera, 115, 28025 Madrid, España;40.39112;-3.7375108
G8793;Tao 3.6.9;https://glovoapp.com/es/es/madrid/tao-369-madrid/;97.0;Calle de Méndez Álvaro, 70, 28045 Madrid, España;40.3961892;-3.6807894
G8794;Huasheng;https://glovoapp.com/es/es/madrid/huasheng/;96.0;Calle Velero, 9, Madrid, Spain;40.4512961;-3.5933963
G88156;Chill Restaurante;https://glovoapp.com/es/es/madrid/chill-restaurante-madrid/;85.0;Calle Nieremberg, 24, 28002 Madrid, España;40.4486213;-3.6728269
G88187;Rasputin;https://glovoapp.com/es/es/madrid/rasputin-madrid/;;Calle de Yeseros, 2, 28005 Madrid, España;40.4123719;-3.7139234
G88220;KATRACH@MOS – LOS AROMAS LATINOS;https://glovoapp.com/es/es/madrid/stop-all-food-madrid/;;Calle de Puentedeume, 20, 28029 Madrid, España;40.4724735;-3.7132066400637416
G88227;Olimpia & Teresa Cocinan por Ti;https://glovoapp.com/es/es/madrid/olimpia-y-teresa-cocinan-por-ti-madrid/;95.0;Av. de la Ciudad de Barcelona, 196, 28007 Madrid, España;40.400320750000006;-3.673643444887591
G88303;Dalú Burger;https://glovoapp.com/es/es/madrid/dalu-burger-madrid/;97.0;Calle de Hartzenbusch, 7, 28010 Madrid, España;40.4303719;-3.7022037
G88372;The Butlers;https://glovoapp.com/es/es/madrid/the-butlers-madrid-madrid/;78.0;Calle del Desengaño, 6, 28004 Madrid, España;40.4207235;-3.7026445
G88384;Altamira Restobar;https://glovoapp.com/es/es/madrid/altamira-restobar-madrid/;;Glorieta López de Hoyos, 08, 28002 Madrid, España;40.4403133;-3.6802822
G88738;Restaurante Cruz Blanca;https://glovoapp.com/es/es/madrid/restaurante-cruz-blanca-madrid/;94.0;Calle del Dr. Esquerdo, 157, 28007 Madrid, España;40.4091686;-3.6696989
G888;Bentley's;https://glovoapp.com/es/es/madrid/bentleys/;97.0;Calle de Alcalá, 105, Madrid, España;40.4217846;-3.6828082
G89023;Restaurante Sa Brisa;https://glovoapp.com/es/es/madrid/restaurante-sa-brisa-madrid/;93.0;Av. de Menéndez Pelayo, 15, 28009 Madrid, España;40.4202088;-3.6792635
G89034;Pollos A La Brasa Y Asador El Fogón Madrid;https://glovoapp.com/es/es/madrid/pollos-a-la-brasa-y-asador-el-fogon-madrid/;95.0;Calle Hermanos de Pablo, 1, 28027 Madrid, España;40.4381434;-3.6466687
G89035;LaParada;https://glovoapp.com/es/es/madrid/laparada-mad/;99.0;Av. de Europa, 27, 28023 Pozuelo de Alarcón, Madrid, España;40.4445042;-3.7866978
G89038;Masala Corner;https://glovoapp.com/es/es/madrid/malasa-corner-madrid/;100.0;Calle del Marqués de la Valdavia, 110, 28100 Alcobendas, Madrid, España;40.5487335;-3.6622844
G89071;Cervecería Las Rosas;https://glovoapp.com/es/es/madrid/cervecer-a-las-rosas-madrid/;91.0;Av. de Guadalajara, 2, 28032 Madrid, España;40.418204;-3.6207575
G89321;A vÁnvera;https://glovoapp.com/es/es/madrid/a-vanvera-madrid/;;Calle de Zurbano, 85, 28003 Madrid, España;40.4397914;-3.6928346
G89825;Bocamadre;https://glovoapp.com/es/es/madrid/bocamadrerestaurant-mad/;99.0;Calle de Velázquez, 136, 28006 Madrid, España;40.4425666;-3.6826755
G902;Sanissimo Gran Via;https://glovoapp.com/es/es/madrid/sanissimo-gran-via-mad/;;Calle del Barco, 8, 28004 Madrid, España;40.4213612;-3.702773
G907;SteakBurger;https://glovoapp.com/es/es/madrid/steak-burger/;94.0;C. de Palas de Rey, 38, 28050 Madrid, España;40.5080874;-3.6683076388325127
G9084;Restaurante Chino Centro;https://glovoapp.com/es/es/madrid/restaurante-chino-centro/;98.0;Avenida de la Peseta, 38, Madrid, Spain;40.3627577;-3.7481199
G91070;La Pizza è Bella;https://glovoapp.com/es/es/madrid/la-pizza-e-bella-madrid/;90.0;Calle de Palos de la Frontera, 38, 28045 Madrid, España;40.4030198;-3.6961257
G92069;Purnima;https://glovoapp.com/es/es/madrid/purnima-madrid/;92.0;Calle de Goya, 110, 28009 Madrid, España;40.4245542;-3.6710387
G92416;Asador de pollos Uanda;https://glovoapp.com/es/es/madrid/asador-de-pollos-uanda-mad/;62.0;Calle Aquiles, 25, 28022 Madrid, España;40.4385411;-3.6128189
G92710;Gandarío;https://glovoapp.com/es/es/madrid/gandario-madrid/;92.0;Calle de Gaztambide, 28, 28015 Madrid, España;40.4345527;-3.7154502
G92966;Perla del Pacífico;https://glovoapp.com/es/es/madrid/perla-del-pac-fico-madrid/;94.0;C. Francisco Villaespesa, 22, 28017 Madrid, España;40.4293684;-3.6426176
G93032;Bacaro de Fabio Gasparini;https://glovoapp.com/es/es/madrid/bacaro-de-fabio-gasparini-madrid/;86.0;Calle de Hartzenbusch, 9, 28010 Madrid, España;40.4303852;-3.7021421
G9315;Bollywood Tadka;https://glovoapp.com/es/es/madrid/bollywood-tadka/;80.0;Calle del Eucalipto, 1, Madrid, Spain;40.4549451;-3.6639871
G93189;Restaurante Lan Lan;https://glovoapp.com/es/es/madrid/restaurante-lan-lan-madrid/;98.0;Av. de los Andes, 25, 28043 Madrid, España;40.4561173;-3.6196246
G93279;The Real Burger;https://glovoapp.com/es/es/madrid/the-real-burger-mad/;76.0;C. de Puerto Serrano, 14, 28045 Madrid, España;40.3857051;-3.6874803
G933;PAN STORE;https://glovoapp.com/es/es/madrid/la-despensa-by-antojos-araguaney/;97.0;Calle de Ayala, 28, 28001 Madrid, España;40.42718735;-3.685774191573856
G93541;Restaurante Té Oriental;https://glovoapp.com/es/es/madrid/restaurante-te-oriental-madrid/;90.0;Calle de López de Hoyos, 446, 28043 Madrid, España;40.471154;-3.6503995
G938;Aroy Thai;https://glovoapp.com/es/es/madrid/aroy-thai-madrid/;;C. del Aviador Zorita, 3, 28020 Madrid, España;40.4476111;-3.6987541
G94490;Kawa Sushi;https://glovoapp.com/es/es/madrid/kawa-sushi-madrid/;98.0;Calle del Corregidor José de Pasamonte, 33, 28030 Madrid, España;40.41146365;-3.647091934663132
G94492;Burri Burger;https://glovoapp.com/es/es/madrid/burri-burger-madrid/;;Calle de Silva, 25, 28004 Madrid, España;40.4218661;-3.7057098
G94539;Chesscafe;https://glovoapp.com/es/es/madrid/chesscafe-madrid/;100.0;Paseo de las Acacias, 25, 28005 Madrid, España;40.4009402;-3.7139716
G94578;Restaurante L'Incontro;https://glovoapp.com/es/es/madrid/restaurante-l-incontro-madrid/;93.0;Av. Cantabria, 39, 28042 Madrid, España;40.4576775;-3.5855727450969828
G94611;Saluttería;https://glovoapp.com/es/es/madrid/salutteri-amadrid/;97.0;Calle de Velázquez, 9, 28001 Madrid, España;40.4219416;-3.6846299
G947;Home Burger Bar;https://glovoapp.com/es/es/madrid/home-burger-bar-madrid/;91.0;Calle de Silva, 25, 28004 Madrid, España;40.4218661;-3.7057098
G9476;Thani Cevichería;https://glovoapp.com/es/es/madrid/thani-cevicheria-madrid/;89.0;C. de San Leonardo, 7, 28015 Madrid, España;40.4248214;-3.7108118
G94900;Bosforo Palacio de Hielo;https://glovoapp.com/es/es/madrid/bosforo-palacio-de-hielo-madrid/;96.0;Calle de Silvano, 77, 28043 Madrid, España;40.4629195;-3.6360471
G94905;Tapaterapia;https://glovoapp.com/es/es/madrid/tapaterapia-madrid/;74.0;Calle de Santiago de Compostela, 34, 28034 Madrid, España;40.4835589;-3.7019172
G9491;Friends & Food;https://glovoapp.com/es/es/madrid/friends-food-madrid/;100.0;Friends & Food, Calle Eduardo Morales, Madrid, Spain;40.3872187;-3.7375764
G94918;Mozza Bistro;https://glovoapp.com/es/es/madrid/mozza-bar-madrid/;69.0;Calle del Conde de Peñalver, 64, 28006 Madrid, España;40.4313116;-3.674997
G95291;Doli Restaurante Indio;https://glovoapp.com/es/es/madrid/doli-restaurante-indio-madrid/;87.0;Calle de Diego de León, 13, 28006 Madrid, España;40.4351171;-3.683953
G95299;Acqua In Bocca Trattoria;https://glovoapp.com/es/es/madrid/acqua-in-bocca-trattoria-madrid/;98.0;Calle de Arias Montano, 30, 28007 Madrid, España;40.4097349;-3.6705178
G95307;400 Grados Pizza;https://glovoapp.com/es/es/madrid/400-grados-pizza-madrid/;96.0;Calle de María de Molina, 30, 28006 Madrid, España;40.4374733;-3.6785947
G95324;El Olvido;https://glovoapp.com/es/es/madrid/el-olvido-madrid-norte/;97.0;Calle de Juan Hurtado de Mendoza, 13, 28036 Madrid, España;40.4600373;-3.6865503
G95421;Niccolo's Pizza NYC;https://glovoapp.com/es/es/madrid/niccolo-s-pizza-madrid/;90.0;Calle del Príncipe de Vergara, 258, 28016 Madrid, España;40.4561786;-3.6768398
G95482;Detenderete;https://glovoapp.com/es/es/madrid/detenderete-madrid/;;Calle de Sta. Cruz de Marcenado, 13, 28015 Madrid, España;40.4286679;-3.7088468
G95517;BD Authentic Kebab;https://glovoapp.com/es/es/madrid/bd-authentic-kebab-madrid/;99.0;Calle del Mesón de Paredes, 49, 28012 Madrid, España;40.4089963;-3.7035399
G95535;Pizzería Las Tres B;https://glovoapp.com/es/es/madrid/pizzer-a-las-tres-b-madrid/;98.0;Av. de Colmenar Viejo, 27, 28701 San Sebastián de los Reyes, Madrid, España;40.5483134;-3.6321305
G95553;Bongo Restaurante;https://glovoapp.com/es/es/madrid/bongo-restaurante-madrid/;79.0;Calle Parvillas Altas, 27, 28021 Madrid, España;40.3448599;-3.7081353
G95743;Madre Mía;https://glovoapp.com/es/es/madrid/otto-pizza-madrid/;66.0;C. de la Cruz, 27, 28012 Madrid, España;40.4150959;-3.7021162
G95805;La Casa de las Brasas;https://glovoapp.com/es/es/madrid/la-casa-de-las-brasas-madrid/;57.0;Calle de Tribaldos, 38, 28043 Madrid, España;40.4671233;-3.6375677
G95841;Trattoria Passaparola;https://glovoapp.com/es/es/madrid/trattoria-passaparola-madrid/;92.0;C. de Illescas, 98, Local 50, 28047 Madrid, España;40.3930238;-3.7604757
G960;Sumo;https://glovoapp.com/es/es/madrid/sumo/;94.0;Calle de Sor Ángela de la Cruz, 8, Madrid, Spain;40.4595155;-3.692679
G96442;GoXO;https://glovoapp.com/es/es/madrid/goxo/;94.0;Calle Mantuano, 4, 28002 Madrid, España;40.4461399;-3.6754959
G965;Roppongui;https://glovoapp.com/es/es/madrid/roppongui-madrid/;100.0;Av del Cardenal Herrera Oria, 277, 28035 Madrid, España;40.4805168;-3.7222161
G96505;Oveja Negra Food and Drinks;https://glovoapp.com/es/es/madrid/oveja-negra-food-and-drinks-madrid/;100.0;Calle del Puerto de Porzuna, 13, 28031 Madrid, España;40.3738964;-3.6236215
G96516;Arepa IND;https://glovoapp.com/es/es/madrid/arepa-ind-mad/;94.0;C. de Alejandro González, 5, 28028 Madrid, España;40.4299841;-3.663366
G96712;La Negra Tomasa;https://glovoapp.com/es/es/madrid/la-negra-tomasa-madrid/;100.0;Calle de Cádiz, 9, 28012 Madrid, España;40.4158203;-3.7025533
G973;Órale Compadre;https://glovoapp.com/es/es/madrid/orale-compadre/;83.0;Carretera de Fuencarral, 1, 28108 Alcobendas, España;40.5317418;-3.6451995
G97434;Sushish;https://glovoapp.com/es/es/madrid/sushish-madrid/;;Plaza Alcalde Moreno Torres, 9, 28050 Madrid, España;40.4877839;-3.6563149
G97436;Mister O1 Extraordinary Pizza;https://glovoapp.com/es/es/madrid/mister-o1-extraordinary-pizza-madrid/;100.0;Calle de Ponzano, 93, 28003 Madrid, España;40.4455372;-3.6988949
G97440;Naked And Sated;https://glovoapp.com/es/es/madrid/naked-and-sated-madrid/;93.0;Calle de Serrano, 110, 28006 Madrid, España;40.4352426;-3.6863163
G97909;Tepic;https://glovoapp.com/es/es/madrid/tepic-madrid/;97.0;Calle de Ayala, 14, 28001 Madrid, España;40.4278349;-3.6878943
G98130;The Real Burrito;https://glovoapp.com/es/es/madrid/the-real-burrito-mad/;80.0;C. de Puerto Serrano, 14, 28045 Madrid, Spain;40.3857051;-3.6874803
G98138;Restaurante Fathe Pur;https://glovoapp.com/es/es/madrid/restaurante-fathe-pur-madrid/;70.0;C. de Ibiza, 42, 28009 Madrid, España;40.4179713;-3.6736296
G98140;LAI Fusion Food;https://glovoapp.com/es/es/madrid/lai-fusion-food-madrid/;92.0;Calle Clara del Rey, 24, 28002 Madrid, España;40.4429927;-3.669342
G98150;Convexo;https://glovoapp.com/es/es/madrid/convexo-madrid/;;C. de Hilarión Eslava, 42, 28015 Madrid, España;40.4392109;-3.7164943
G98166;El Recuerdo;https://glovoapp.com/es/es/madrid/el-recuerdo-madrid/;100.0;Calle del Aviador Zorita, 4, 28020 Madrid, España;40.449592;-3.6983528
G98271;Cristina Oria;https://glovoapp.com/es/es/madrid/cristina-oria-mad/;94.0;Calle de José Ortega y Gasset, 29, 28006 Madrid, España;40.4304201;-3.6824967
G98357;Viena Capellanes;https://glovoapp.com/es/es/madrid/viena-capellanes-madrid/;97.0;Calle de Génova, 4, 28001 Madrid, España;40.4272802;-3.695333
G98423;La Musa Latina;https://glovoapp.com/es/es/madrid/la-musa-latina-madrid/;97.0;Costanilla de San Andrés, 12, 28005 Madrid, España;40.4134177;-3.7116736
G98965;Restaurante A La Vuelta;https://glovoapp.com/es/es/madrid/restaurante-a-la-vuelta-madrid/;61.0;Calle de Emilio Ferrari, 8, 28017 Madrid, España;40.43441525;-3.643960282774449
G990;Nagoya;https://glovoapp.com/es/es/madrid/nagoya/;98.0;Calle de Trafalgar, 7, Madrid, Spain;40.4312007;-3.7005577
G99243;Restaurante Il Pomo D'oro;https://glovoapp.com/es/es/madrid/restaurante-il-pomo-doro-mostoles-alcorcon-arroyomolinos/;;C. de los Morales, 10, 28054 Madrid, España;40.3621009;-3.7561193
G99469;Totale;https://glovoapp.com/es/es/madrid/totale-pizzer-a-mad/;97.0;Av. de Juan Antonio Samaranch, 76, 28055 Madrid, España;40.4935627;-3.6119005
G99703;Wapy Grill;https://glovoapp.com/es/es/madrid/wapy-grill-madrid/;99.0;C. Rocinante, 9, 28034 Madrid, España;40.5012394;-3.6926707
G99719;Restaurante El Refuerzo;https://glovoapp.com/es/es/madrid/restaurante-el-refuerzo-madrid/;86.0;Calle de Miguel Ángel, 1, 28010 Madrid, España;40.4334632;-3.6914584
G99740;Restaurante Guang Zhou;https://glovoapp.com/es/es/madrid/restaurante-guang-zhou-madrid/;97.0;Calle de Guareña, 10, 28044 Madrid, España;40.3878815;-3.7660957
G99909;Piazzere;https://glovoapp.com/es/es/madrid/piazzere-madrid/;98.0;Calle de Máiquez, 25, 28009 Madrid, España;40.4171101;-3.6730309
G99914;Saladier;https://glovoapp.com/es/es/madrid/saladier-madrid/;;Av. del General Perón, 38, 28020 Madrid, España;40.4518497;-3.6923696889862327
G99963;Thunder Vegan Food;https://glovoapp.com/es/es/madrid/thunder-vegan-food-madrid/;94.0;C. de Don Felipe, 4, 28004 Madrid, España;40.4244931;-3.7023906
G99965;Lulo Coffee & Kitchen;https://glovoapp.com/es/es/madrid/lulo-coffee-y-kitchen-madrid/;99.0;Calle de Bustamante, 30, 28045 Madrid, España;40.4008175;-3.6939594
JE10012;Aisqan Kebab;https://www.just-eat.es/restaurants-aisqankebab/menu;60.0;Calle de Magallanes, 17, 28015, Madrid;40.43479;-3.705826
JE10117;Chino Peonia;https://www.just-eat.es/restaurants-chinopeoniamadrid/menu;80.0;Calle Amara, 2, 28027, Madrid;40.44476;-3.649829
JE10268;Trattoria La Forchetta;https://www.just-eat.es/restaurants-trattorialaforchetta/menu;80.0;Calle Bravo Murillo, 365 Bis, 28020, Madrid;40.465496;-3.692361
JE10456;El Esquinazo Kebab;https://www.just-eat.es/restaurants-elesquinazokebabmadrid/menu;80.0;Calle Costa del Sol, 22, 28033, Madrid;40.47383;-3.652539
JE1048;Fulitu;https://www.just-eat.es/restaurants-fulitu-caleruega/menu;60.0;Caleruega, 7, 28033, Madrid;40.48004;-3.672179
JE10494;Pizza Napoli Retiro;https://www.just-eat.es/restaurants-pizzanapoliretiromadrid/menu;80.0;Calle Antonio Arias, 4, 28009, Madrid;40.417595;-3.671603
JE10514;Bentley's Burger Alcalá;https://www.just-eat.es/restaurants-bentleysburgeralcala/menu;80.0;Calle de Alcalá, 105, 28009, Madrid;40.421852;-3.682834
JE1068;Nagoya;https://www.just-eat.es/restaurants-nagoyatrafalgar/menu;80.0;Calle Trafalgar, 7, 28010, Madrid;40.431168;-3.700491
JE1069;Pancho Fierro;https://www.just-eat.es/restaurants-panchofierro/menu;60.0;Calle de Alfredo Marqueríe, 16, 28034, Madrid;40.48762;-3.699692
JE10697;La Camita;https://www.just-eat.es/restaurants-lacamitamadrid_/menu;60.0;Calle de Antonio López Aguado, 1, 28029, Madrid;40.482773;-3.699538
JE10705;Sushi Artist Plenilunio;https://www.just-eat.es/restaurants-sushiartistpleniluniomadrid/menu;80.0;Calle Aracne. s\u002Fn C.C. Plenilunio,, 28022, Madrid;40.446968;-3.587343
JE10763;Flor de Primavera;https://www.just-eat.es/restaurants-flordeprimaverabravomurillo/menu;80.0;Calle Bravo Murillo, 54, 28003, Madrid;40.443;-3.70385
JE11167;TAO 3.6.9 Bernabéu;https://www.just-eat.es/restaurants-taobernabeumadrid/menu;80.0;Calle Profesor Waskman, 13, 28036, Madrid;40.456127;-3.687299
JE1166;Parri-Brasa;https://www.just-eat.es/restaurants-parri-brasa/menu;80.0;Paseo Alberto Palacios, 81, 28021, Madrid;40.34308;-3.717222
JE1170;Kebab Armenia Ararat;https://www.just-eat.es/restaurants-armeniapozuelo/menu;80.0;Carretera de Carabanchel 5, 28223, Pozuelo de Alarcón;40.434605;-3.813649
JE1175;Kebab Armenia Villaverde;https://www.just-eat.es/restaurants-armeniavillaverde/menu;80.0;Calle Villajoyosa 73, 28041, Madrid;40.35542;-3.690655
JE12333;Antalya Kebab House;https://www.just-eat.es/restaurants-antaliadonerkebabmadrid/menu;80.0;Calle Antonio Salvador 69, 28026, Madrid;40.38495;-3.703682
JE12336;San Wich Espíritu Santo;https://www.just-eat.es/restaurants-sanwichespiritusanto/menu;;Calle Espiritu Santo 3, 28004, Madrid;40.42499;-3.70231
JE12483;Kebab Tawakal;https://www.just-eat.es/restaurants-kebabtawalmadrid/menu;80.0;Calle Azcona, 16, 28028, Madrid;40.433277;-3.671098
JE12608;Doner Kebab Rey;https://www.just-eat.es/restaurants-donerkebabreymadrid/menu;60.0;Calle Villardondiego 17, 28032, Madrid;40.407005;-3.608096
JE12674;TAO 3.6.9 Atocha;https://www.just-eat.es/restaurants-tao369atochamadrid/menu;80.0;Calle Méndez Álvaro,70, 28045, Madrid;40.39475;-3.67993
JE12715;Sukina;https://www.just-eat.es/restaurants-sukinamadrid/menu;80.0;Calle de Rufino González, 56, 28037, Madrid;40.434155;-3.625022
JE12718;Royal Thai;https://www.just-eat.es/restaurants-royalthaimadrid/menu;60.0;Glorieta Lalin, 7, 28050, Madrid;40.511124;-3.671028
JE12750;Basant Restaurante Hindú;https://www.just-eat.es/restaurants-basantguanabacoagetafe/menu;80.0;Calle Guanabacoa, 9, 28907, Getafe;40.322323;-3.739686
JE12842;Indian Bombay Restaurant;https://www.just-eat.es/restaurants-indianbombayrestaurantmadrid/menu;80.0;calle bravo murillo, 298, 28020, Madrid;40.462395;-3.697218
JE12869;Restaurante Efes Doner Kebab;https://www.just-eat.es/restaurants-efesdonerkebab/menu;80.0;Calle López de Hoyos 139, 28002, Madrid;40.447372;-3.669501
JE12889;Sushi King;https://www.just-eat.es/restaurants-sushikingmadrid/menu;60.0;Calle Mirlo, 23, 28024, Madrid;40.398132;-3.769416
JE12921;Oriental Palace;https://www.just-eat.es/restaurants-orientalpalacemadrid/menu;80.0;Calle Federico Sainz de Robles 3, 28035, Madrid;40.464622;-3.721333
JE12929;Sushiwakka Express;https://www.just-eat.es/restaurants-sushiwakkaexpressmadridpaseolaflorida/menu;80.0;Paseo de La Florida 29, 28008, Madrid;40.42232;-3.722783
JE12967;Sushi & Buey;https://www.just-eat.es/restaurants-sushiybueymadrid/menu;80.0;Calle Principe Carlos, 22, 28050, Madrid;40.48802;-3.650482
JE12997;Arpit Indian Restaurant;https://www.just-eat.es/restaurants-arpitindianrestaurantmadrid/menu;80.0;Calle María Tubau, 19, 28050, Madrid;40.51172;-3.67891
JE13171;The Dream Cake;https://www.just-eat.es/restaurants-thedreamcakelasrozas/menu;;Calle Martin Itiarte, 2 local 4, 28290, Las Rozas;40.55127;-3.895273
JE13296;Restaurante Diamante;https://www.just-eat.es/restaurants-restaurantediamantemadrid/menu;80.0;Calle Mejico, 20, 28028, Madrid;40.437004;-3.6733
JE13365;La Mordida de Pozuelo;https://www.just-eat.es/restaurants-lamordidadepozuelo1/menu;80.0;Calle Atenas 2, 28224, Pozuelo de Alarcón;40.43427;-3.798907
JE13380;Donde la Lola;https://www.just-eat.es/restaurants-dondelalola/menu;80.0;Avenida Orovilla 59, 28041, Madrid;40.35777;-3.689153
JE1347;Estrella Pizza y Kebab;https://www.just-eat.es/restaurants-estrellapizzaykebab/menu;80.0;Calle Caramuel, 5, 28011, Madrid;40.41317;-3.726871
JE13487;Pizza Irina;https://www.just-eat.es/restaurants-pizzairinamadrid/menu;80.0;Calle Imagen, 31, 28018, Madrid;40.382816;-3.668209
JE13541;Kebab Madrid;https://www.just-eat.es/restaurants-kebabmadridcavanilles/menu;80.0;Calle Cavanilles 17, 28007, Madrid;40.40644;-3.676364
JE13589;Teletorta;https://www.just-eat.es/restaurants-teletortamadridsole/menu;80.0;Carlos Sole, 36, 28038, Madrid;40.392414;-3.651806
JE13598;A Cantinella;https://www.just-eat.es/restaurants-acantinelamadrid/menu;80.0;Calle Suecia, 3, 28022, Madrid;40.42183;-3.609996
JE13615;Perris Burgers Malasaña;https://www.just-eat.es/restaurants-perrisburgersmadrid/menu;40.0;Calle de San Vicente Ferrer, 38, 28004, Madrid;40.42588;-3.70446
JE13673;Allo Pizza Barrio del Pilar;https://www.just-eat.es/restaurants-allopizzabarriodelpilar/menu;80.0;Plaza de Cieza 1, 28034, Madrid;40.48154;-3.712284
JE13674;Allo Pizza Doctor Fleming;https://www.just-eat.es/restaurants-allopizzadoctorfleming/menu;80.0;Calle Doctor Fleming 23, 28036, Madrid;40.46112;-3.687459
JE13677;Allo Pizza Galileo;https://www.just-eat.es/restaurants-allopizzagalileo/menu;80.0;Calle de Galileo, 91, 28003, Madrid;40.43957;-3.710075
JE13679;Pizzeria de Oro;https://www.just-eat.es/restaurants-pizzeriadeoromadrid/menu;60.0;Calle Avila 31, 28020, Madrid;40.4527;-3.700041
JE13684;Restaurante Chino Jardin Imperial;https://www.just-eat.es/restaurants-restaurantechinojardinimperial/menu;60.0;Avenida Nuestra Señora De Fatima 82, 28047, Madrid;40.38155;-3.748041
JE13768;Foster's Hollywood Auditorio;https://www.just-eat.es/restaurants-fostersauditorio/menu;80.0;Plaza Sagrado Corazón de Jesús 2, 28002, Madrid;40.445225;-3.677259
JE13771;Foster's Hollywood Avenida de Europa;https://www.just-eat.es/restaurants-fostersavenidadeeuropa/menu;80.0;Avenida de la Comunidad de Madrid 3, 28224, Pozuelo De Alarcón;40.438797;-3.793464
JE13794;Döner Kebab;https://www.just-eat.es/restaurants-donerkebabmadridmaiquez/menu;60.0;Calle Maiquez, 60, 28009, Madrid;40.416958;-3.673335
JE13913;Tuk Tuk Cardenal Cisneros;https://www.just-eat.es/restaurants-tuktukcardenalcisneros/menu;60.0;Calle del Cardenal Cisneros, 6, 28010, Madrid;40.42997;-3.701453
JE13914;Tuk Tuk Alcalá;https://www.just-eat.es/restaurants-tuktukalcala/menu;60.0;Calle Alcalá, 167, 28009, Madrid;40.426243;-3.672913
JE13916;Tuk Tuk Barquillo;https://www.just-eat.es/restaurants-tuktukbarquillo/menu;80.0;Calle Barquillo, 26, 28004, Madrid;40.4224;-3.695564
JE13982;TacaZZo;https://www.just-eat.es/restaurants-tacazzo/menu;80.0;Calle Narváez, 61, 28009, Madrid;40.417183;-3.676137
JE14042;Restaurante Chino City Oro;https://www.just-eat.es/restaurants-chinocityoro/menu;80.0;Calle de Miranda de Arga 14, 28033, Madrid;40.475464;-3.649296
JE1405;Kebabish Vicálvaro;https://www.just-eat.es/restaurants-kebabishvicalvaro/menu;80.0;Calle Lago de Sanabria 2, 28032, Madrid;40.4034;-3.608681
JE14143;Arrocería Formentera Restaurante;https://www.just-eat.es/restaurants-arroceriaformenteraalcobendas/menu;80.0;Avenida de Valdelaparra 49, 28108, Alcobendas;40.53964;-3.65147
